# (x y) dist_from_charge phi Ex Ey Ez
2.800000000000000000e+01 2.900000000000000000e+01 5.000000000000000000e+00 1.609437912434100282e+00 -2.533081265127174950e-03 -1.899959536283092262e-03 -1.502863239022378394e-06
2.900000000000000000e+01 2.900000000000000000e+01 5.656854249492380582e+00 1.732867951399863271e+00 -1.742886867802106131e-03 -1.742886867802103529e-03 -1.479374491823379212e-06
3.000000000000000000e+01 2.900000000000000000e+01 6.403124237432848531e+00 1.856786033352153975e+00 -1.206129042355984400e-03 -1.507764973363550330e-03 -1.449943130207333175e-06
3.100000000000000000e+01 2.900000000000000000e+01 7.211102550927978250e+00 1.975621859290713545e+00 -8.483052467491191198e-04 -1.272976234938672999e-03 -1.414635102912030484e-06
3.200000000000000000e+01 2.900000000000000000e+01 8.062257748298549132e+00 2.087193634947818399e+00 -6.090326304029210734e-04 -1.067111485907083161e-03 -1.373747045840378184e-06
3.300000000000000000e+01 2.900000000000000000e+01 8.944271909999159220e+00 2.191013317336941046e+00 -4.467749884579591893e-04 -8.960740532000972813e-04 -1.327409973334546522e-06
3.400000000000000000e+01 2.900000000000000000e+01 9.848857801796103928e+00 2.287355489251691409e+00 -3.346102547114827505e-04 -7.571155745211815419e-04 -1.275968601070244512e-06
3.500000000000000000e+01 2.900000000000000000e+01 1.077032961426900748e+01 2.376795095553182247e+00 -2.554072801220106867e-04 -6.450463626748621782e-04 -1.219606191342134660e-06
3.600000000000000000e+01 2.900000000000000000e+01 1.170469991071962568e+01 2.459990462914062537e+00 -1.982577458176926211e-04 -5.546630637636648653e-04 -1.158699042812152274e-06
3.700000000000000000e+01 2.900000000000000000e+01 1.264911064067351809e+01 2.537586907616913301e+00 -1.561383002360522756e-04 -4.815144933508455800e-04 -1.093468602109343504e-06
3.800000000000000000e+01 2.900000000000000000e+01 1.360147050873544394e+01 2.610177912539162648e+00 -1.244570388855600462e-04 -4.220361779707537848e-04 -1.024306158953301044e-06
3.900000000000000000e+01 2.900000000000000000e+01 1.456021977856103611e+01 2.678293137336006158e+00 -1.001548931233292843e-04 -3.734454952133913711e-04 -9.514578868661301841e-07
4.000000000000000000e+01 2.900000000000000000e+01 1.552417469626002422e+01 2.742398466745327390e+00 -8.115677697098449238e-05 -3.336033745288042619e-04 -8.753151675058162828e-07
4.100000000000000000e+01 2.900000000000000000e+01 1.649242250247064234e+01 2.802901033147998877e+00 -6.602608761198608747e-05 -3.008633679742741618e-04 -7.961376327092224009e-07
4.200000000000000000e+01 2.900000000000000000e+01 1.746424919657297892e+01 2.860155888303705929e+00 -5.375080015640216081e-05 -2.739668669635693474e-04 -7.143049513845317264e-07
4.300000000000000000e+01 2.900000000000000000e+01 1.843908891458577415e+01 2.914472808805103732e+00 -4.360267191314600582e-05 -2.519417068431003192e-04 -6.300822433101972014e-07
4.400000000000000000e+01 2.900000000000000000e+01 1.941648783894759944e+01 2.966122593724005441e+00 -3.504873593428094354e-05 -2.340461781774660693e-04 -5.438296120010427392e-07
4.500000000000000000e+01 2.900000000000000000e+01 2.039607805437113797e+01 3.015342630130631640e+00 -2.768940830733858122e-05 -2.197061769515120506e-04 -4.558135210828637152e-07
4.600000000000000000e+01 2.900000000000000000e+01 2.137755832643194864e+01 3.062341695447102108e+00 -2.121920653098057852e-05 -2.084906192591458383e-04 -3.663708619858858581e-07
4.700000000000000000e+01 2.900000000000000000e+01 2.236067977499789805e+01 3.107304049211095709e+00 -1.539712849942041599e-05 -2.000712427686199475e-04 -2.757690577085141100e-07
4.800000000000000000e+01 2.900000000000000000e+01 2.334523505985750447e+01 3.150392897331621977e+00 -1.002752160223071773e-05 -1.942162457811353379e-04 -1.843220242628838042e-07
4.900000000000000000e+01 2.900000000000000000e+01 2.433105012119287736e+01 3.191753317442002746e+00 -4.944310218489661956e-06 -1.052329032506916877e-04 -9.230092067512242395e-08
0.000000000000000000e+00 3.000000000000000000e+01 2.549509756796392423e+01 3.238486181444841350e+00 -5.163417070958720026e-06 7.517826810690803030e-05 -8.775970154543380388e-08
1.000000000000000000e+00 3.000000000000000000e+01 2.451530134426252516e+01 3.199297467267603778e+00 -1.045576124140664212e-05 1.700535562240500882e-04 -1.752833481647462013e-07
2.000000000000000000e+00 3.000000000000000000e+01 2.353720459187963954e+01 3.158582343373641965e+00 -1.601293494469998311e-05 1.747956391151965798e-04 -2.623203155880239439e-07
3.000000000000000000e+00 3.000000000000000000e+01 2.256102834535695578e+01 3.116224008275261248e+00 -2.198602225471731801e-05 1.815877062588202879e-04 -3.486417780892807350e-07
4.000000000000000000e+00 3.000000000000000000e+01 2.158703314492290204e+01 3.072092817062822778e+00 -2.854970521242946885e-05 1.905858105597567440e-04 -4.339757320846347396e-07
5.000000000000000000e+00 3.000000000000000000e+01 2.061552812808830382e+01 3.026044584462208586e+00 -3.591471778867957702e-05 2.020103332990018678e-04 -5.180940530253750828e-07
6.000000000000000000e+00 3.000000000000000000e+01 1.964688270438849926e+01 2.977918684732415500e+00 -4.434150630215291395e-05 2.161431799884850746e-04 -6.006983858195674708e-07
7.000000000000000000e+00 3.000000000000000000e+01 1.868154169226940553e+01 2.927535961101213502e+00 -5.416202736038930494e-05 2.333540386124376446e-04 -6.815568409574476044e-07
8.000000000000000000e+00 3.000000000000000000e+01 1.772004514666934938e+01 2.874696492954126548e+00 -6.580589209289765176e-05 2.541054937519476604e-04 -7.603427228056874876e-07
9.000000000000000000e+00 3.000000000000000000e+01 1.676305461424021104e+01 2.819177334666873147e+00 -7.984198839592932147e-05 2.789872716834687627e-04 -8.368190019187368017e-07
1.000000000000000000e+01 3.000000000000000000e+01 1.581138830084189628e+01 2.760730458931123010e+00 -9.703271262307138108e-05 3.087317164243326417e-04 -9.106324919195326467e-07
1.100000000000000000e+01 3.000000000000000000e+01 1.486606874731850603e+01 2.699081350758876230e+00 -1.184187587119106978e-04 3.442566766555968209e-04 -9.815434226425473474e-07
1.200000000000000000e+01 3.000000000000000000e+01 1.392838827718411920e+01 2.633929079531664108e+00 -1.454367720073903962e-04 3.866881715052913546e-04 -1.049178250577638069e-06
1.300000000000000000e+01 3.000000000000000000e+01 1.300000000000000000e+01 2.564949357461536739e+00 -1.801005514673670923e-04 4.373982086341124571e-04 -1.113300862215418213e-06
1.400000000000000000e+01 3.000000000000000000e+01 1.208304597359457233e+01 2.491803310854168174e+00 -2.252617994780241849e-04 4.979984542700112947e-04 -1.173527709489750534e-06
1.500000000000000000e+01 3.000000000000000000e+01 1.118033988749894903e+01 2.414156868651150756e+00 -2.850035291277978194e-04 5.702878413542792659e-04 -1.229636415708487696e-06
1.600000000000000000e+01 3.000000000000000000e+01 1.029563014098700080e+01 2.331719547056033459e+00 -3.652025957926832191e-04 6.560324557283963957e-04 -1.281247370788461681e-06
1.700000000000000000e+01 3.000000000000000000e+01 9.433981132056603158e+00 2.244318184866069821e+00 -4.743234859094051792e-04 7.564403268790118560e-04 -1.328164820429533072e-06
1.800000000000000000e+01 3.000000000000000000e+01 8.602325267042626677e+00 2.152032546602084651e+00 -6.244197965097216495e-04 8.709754875782299219e-04 -1.370029447762908387e-06
1.900000000000000000e+01 3.000000000000000000e+01 7.810249675906653977e+00 2.055436932086655677e+00 -8.321424239527909668e-04 9.949772554059274979e-04 -1.406686430883725275e-06
2.000000000000000000e+01 3.000000000000000000e+01 7.071067811865475505e+00 1.956011502714072980e+00 -1.118919688501329203e-03 1.115243277413244423e-03 -1.437813893530662246e-06
2.100000000000000000e+01 3.000000000000000000e+01 6.403124237432848531e+00 1.856786033352153975e+00 -1.508040686954175390e-03 1.202917474818332617e-03 -1.463311947354391240e-06
2.200000000000000000e+01 3.000000000000000000e+01 5.830951894845300743e+00 1.763180262308080781e+00 -2.013355927794232593e-03 1.204850167530350201e-03 -1.482912229127872350e-06
2.300000000000000000e+01 3.000000000000000000e+01 5.385164807134503739e+00 1.683647914993236849e+00 -2.610209239285616115e-03 1.041408330939659968e-03 -1.496581626472814897e-06
2.400000000000000000e+01 3.000000000000000000e+01 5.099019513592784492e+00 1.629048269010740846e+00 -3.180831079825709694e-03 6.340615246762321480e-04 -1.504118440466897799e-06
2.500000000000000000e+01 3.000000000000000000e+01 5.000000000000000000e+00 1.609437912434100282e+00 -3.464132192397276037e-03 -1.505564338713516470e-06 -1.505564338714383832e-06
2.600000000000000000e+01 3.000000000000000000e+01 5.099019513592784492e+00 1.629048269010740846e+00 -3.180763834822670708e-03 -6.370849743261956799e-04 -1.500792985315198280e-06
2.700000000000000000e+01 3.000000000000000000e+01 5.385164807134503739e+00 1.683647914993236849e+00 -2.610074081234329581e-03 -1.044469073142302237e-03 -1.489923768345155497e-06
2.800000000000000000e+01 3.000000000000000000e+01 5.830951894845300743e+00 1.763180262308080781e+00 -2.013151517787136434e-03 -1.207973339047545454e-03 -1.472909004947460521e-06
2.900000000000000000e+01 3.000000000000000000e+01 6.403124237432848531e+00 1.856786033352153975e+00 -1.507764973363550330e-03 -1.206129042355984400e-03 -1.449943130208200537e-06
3.000000000000000000e+01 3.000000000000000000e+01 7.071067811865475505e+00 1.956011502714072980e+00 -1.118569896734152025e-03 -1.118569896734151158e-03 -1.421054782574891762e-06
3.100000000000000000e+01 3.000000000000000000e+01 7.810249675906653977e+00 2.055436932086655677e+00 -8.317149695973966202e-04 -9.984469537344911778e-04 -1.386505384816383302e-06
3.200000000000000000e+01 3.000000000000000000e+01 8.602325267042626677e+00 2.152032546602084651e+00 -6.239102619422895631e-04 -8.746175720564363515e-04 -1.346392507980270770e-06
3.300000000000000000e+01 3.000000000000000000e+01 9.433981132056603158e+00 2.244318184866069821e+00 -4.737264814609885334e-04 -7.602861004737631982e-04 -1.301032085624515000e-06
3.400000000000000000e+01 3.000000000000000000e+01 1.029563014098700080e+01 2.331719547056033459e+00 -3.645117124499060168e-04 -6.601152056676471563e-04 -1.250579410716837203e-06
3.500000000000000000e+01 3.000000000000000000e+01 1.118033988749894903e+01 2.414156868651150756e+00 -2.842111352789784828e-04 -5.746436113391144296e-04 -1.195389570121663247e-06
3.600000000000000000e+01 3.000000000000000000e+01 1.208304597359457233e+01 2.491803310854168174e+00 -2.243589517205207742e-04 -5.026661520220940520e-04 -1.135662227425438681e-06
3.700000000000000000e+01 3.000000000000000000e+01 1.300000000000000000e+01 2.564949357461536739e+00 -1.790767060638794733e-04 -4.424204687227821682e-04 -1.071775225940357207e-06
3.800000000000000000e+01 3.000000000000000000e+01 1.392838827718411920e+01 2.633929079531664108e+00 -1.442796246601345776e-04 -3.921116350428988009e-04 -1.003958947296641410e-06
3.900000000000000000e+01 3.000000000000000000e+01 1.486606874731850603e+01 2.699081350758876230e+00 -1.171138362061425933e-04 -3.501329974470832225e-04 -9.325984025930315890e-07
4.000000000000000000e+01 3.000000000000000000e+01 1.581138830084189628e+01 2.760730458931123010e+00 -9.556309438967045683e-05 -3.151180881976953230e-04 -8.579424440970963295e-07
4.100000000000000000e+01 3.000000000000000000e+01 1.676305461424021104e+01 2.819177334666873147e+00 -7.818772098266133820e-05 -2.859476594889597987e-04 -7.803700527598406156e-07
4.200000000000000000e+01 3.000000000000000000e+01 1.772004514666934938e+01 2.874696492954126548e+00 -6.394351510114609782e-05 -2.617115200315398319e-04 -7.001390434986827505e-07
4.300000000000000000e+01 3.000000000000000000e+01 1.868154169226940553e+01 2.927535961101213502e+00 -5.206371415676961604e-05 -2.416865684663956635e-04 -6.176126775426626220e-07
4.400000000000000000e+01 3.000000000000000000e+01 1.964688270438849926e+01 2.977918684732415500e+00 -4.197426463493491178e-05 -2.252937355454631869e-04 -5.330517721725304414e-07
4.500000000000000000e+01 3.000000000000000000e+01 2.061552812808830382e+01 3.026044584462208586e+00 -3.323909095794604779e-05 -2.120832369418364401e-04 -4.467982340119591028e-07
4.600000000000000000e+01 3.000000000000000000e+01 2.158703314492290204e+01 3.072092817062822778e+00 -2.551842449978702866e-05 -2.017003922703220972e-04 -3.591136938906340677e-07
4.700000000000000000e+01 3.000000000000000000e+01 2.256102834535695578e+01 3.116224008275261248e+00 -1.854197721420756820e-05 -1.938813325437877498e-04 -2.703170843237727439e-07
4.800000000000000000e+01 3.000000000000000000e+01 2.353720459187963954e+01 3.158582343373641965e+00 -1.208688346044625760e-05 -1.884271357063933784e-04 -1.806720979023312013e-07
4.900000000000000000e+01 3.000000000000000000e+01 2.451530134426252516e+01 3.199297467267603778e+00 -5.963042641248222486e-06 -1.020464117694851321e-04 -9.047652441405192991e-08
0.000000000000000000e+00 3.100000000000000000e+01 2.570992026436488231e+01 3.246876919925843374e+00 -5.964965119688200564e-06 7.274502549912135107e-05 -8.564340405985810221e-08
1.000000000000000000e+00 3.100000000000000000e+01 2.473863375370596174e+01 3.208366141256163040e+00 -1.207191647309245738e-05 1.641875015942109283e-04 -1.710498490023492670e-07
2.000000000000000000e+00 3.100000000000000000e+01 2.376972864800942631e+01 3.168412865573220660e+00 -1.847034866421423107e-05 1.685706582243336475e-04 -2.559930133336739411e-07
3.000000000000000000e+00 3.100000000000000000e+01 2.280350850198275836e+01 3.126914405787736495e+00 -2.532469207540925934e-05 1.748287795044241441e-04 -3.402182800466935046e-07
4.000000000000000000e+00 3.100000000000000000e+01 2.184032966784155505e+01 3.083758245444170765e+00 -3.282438770003682496e-05 1.830940066490725337e-04 -4.235030849606725989e-07
5.000000000000000000e+00 3.100000000000000000e+01 2.088061301782110135e+01 3.038821121674517123e+00 -4.119401339624801772e-05 1.935366002760988049e-04 -5.055692973177658769e-07
6.000000000000000000e+00 3.100000000000000000e+01 1.992485884517127559e+01 2.991968140343595373e+00 -5.070929060227815418e-05 2.063835617710149933e-04 -5.861926460424670554e-07
7.000000000000000000e+00 3.100000000000000000e+01 1.897366596101027625e+01 2.943052015725077908e+00 -6.171431610621340175e-05 2.219135696526536219e-04 -6.650680034183883982e-07
8.000000000000000000e+00 3.100000000000000000e+01 1.802775637731994607e+01 2.891912591164868651e+00 -7.464941271056774359e-05 2.404776714589967022e-04 -7.419664666543854259e-07
9.000000000000000000e+00 3.100000000000000000e+01 1.708800749063506075e+01 2.838376901134140873e+00 -9.008370529977314557e-05 2.624966346873587424e-04 -8.165557878759546404e-07
1.000000000000000000e+01 3.100000000000000000e+01 1.615549442140351033e+01 2.782260203661346409e+00 -1.087662529779527629e-04 2.884806199471457323e-04 -8.886028931411136395e-07
1.100000000000000000e+01 3.100000000000000000e+01 1.523154621172781731e+01 2.723368685833154945e+00 -1.316900134378270852e-04 3.190225102378504204e-04 -9.577522954906571989e-07
1.200000000000000000e+01 3.100000000000000000e+01 1.431782106327635340e+01 2.661504989569204227e+00 -1.601882545364872838e-04 3.548026542605478475e-04 -1.023771046767185319e-06
1.300000000000000000e+01 3.100000000000000000e+01 1.341640786499873883e+01 2.596478425445105209e+00 -1.960593612857495279e-04 3.965512891280368116e-04 -1.086288498390076962e-06
1.400000000000000000e+01 3.100000000000000000e+01 1.252996408614166768e+01 2.528122902674153849e+00 -2.417452217391587426e-04 4.449868574394580563e-04 -1.145079921119991281e-06
1.500000000000000000e+01 3.100000000000000000e+01 1.166190378969060149e+01 2.456327442868026179e+00 -3.005564861614097409e-04 5.006532661503632423e-04 -1.199771441616221540e-06
1.600000000000000000e+01 3.100000000000000000e+01 1.081665382639196871e+01 2.381086967398878151e+00 -3.769587225311622249e-04 5.636238305037491805e-04 -1.250157855244449917e-06
1.700000000000000000e+01 3.100000000000000000e+01 1.000000000000000000e+01 2.302585092994045901e+00 -4.768652682184764367e-04 6.329285476982171241e-04 -1.295876973394626680e-06
1.800000000000000000e+01 3.100000000000000000e+01 9.219544457292887074e+00 2.221325628245158335e+00 -6.078318071768228602e-04 7.055732280602821684e-04 -1.336756523061862628e-06
1.900000000000000000e+01 3.100000000000000000e+01 8.485281374238569541e+00 2.138333059508027656e+00 -7.788194914263857349e-04 7.749339816734979181e-04 -1.372462503985549115e-06
2.000000000000000000e+01 3.100000000000000000e+01 7.810249675906653977e+00 2.055436932086655677e+00 -9.988585396217431606e-04 8.284709817683853263e-04 -1.402869546540414653e-06
